date,eta_z_H,eta_p_H,eta_x_H,eta_g_H,eta_z_F,eta_p_F,eta_x_F,eta_g_F,eta_r,init_values,steady_state
2011,0.000166809950261231,-8.40323112276116e-05,-1.95521789013536e-06,1.51998744491207e-05,-0.000156446315957321,-3.70650002028139e-06,6.0786858538212e-07,-1.03852552920451e-05,0.00311899725050435,0.000171788273052844,0.00321687761646553
2011.25,0.00141352265102159,0.000151399595271667,-1.62739121303797e-06,5.34076129055665e-05,-0.000230162893360652,-2.44014842287703e-05,2.66239970978348e-06,-8.6439845363016e-06,0.00309700868244506,0.000153903909704519,0.00460706909771942
2011.5,0.000285503357441431,-2.18752728204929e-05,-8.58742015535513e-07,1.16241707628695e-05,-0.000280918917265988,-3.41693164250942e-05,4.30868321580181e-07,-4.56125892993144e-06,-0.00136137306630982,0.000137555508773133,-0.00126864266846785
2011.75,0.00078562479326833,-6.09845870918763e-05,-1.06153510353769e-06,3.00201170084145e-05,-0.000307332639786295,-4.17124856633321e-05,1.52932106244227e-06,-5.63840639313262e-06,0.00107391617633207,0.000122623590232946,0.00159698434386603
2012,-0.000422663923855339,-0.000372727366870004,-1.46605854960193e-06,-2.09704427352119e-05,-0.000401014774434125,-5.22283792384962e-05,-1.08708354070685e-06,-7.78705656669655e-06,0.00339695533064427,0.000108996688271861,0.00222600693312595
2012.25,-0.000130268868370695,-0.000382599554572456,-2.12942718864341e-06,-1.9349350268894e-05,-0.000563871766946221,-7.4139294722354e-05,-9.73291567278362e-07,-1.13105782692855e-05,0.00297053484581432,9.65710076188675e-05,0.00188246372152736
2012.5,-0.0015595663445963,-0.000560807533140906,-2.26961883371361e-06,-7.22374382592613e-05,-0.000769616043169027,-0.000101954741555861,-3.8994360962547e-06,-1.20552144713227e-05,0.000475023568456137,8.52500574821356e-05,-0.00252213274418437
2012.75,-0.000791027736724267,-0.000406297076256878,-2.81525733459837e-06,-4.65900702253216e-05,-0.000931651411700804,-0.000133998138031073,-2.56722215279746e-06,-1.49534055923465e-05,0.000148181405440344,7.49442729296511e-05,-0.00210677463964809
2013,-0.00065749667997024,-0.000323879229259856,-3.14614930556498e-06,-4.08602813852259e-05,-0.00106195240125887,-0.000163133472747622,-2.31623216668315e-06,-1.67109578375024e-05,0.000616161695726778,6.55706314708058e-05,-0.00158776307673398
2013.25,0.000471396618712358,-0.000171322487331544,-3.58310992432182e-06,1.41759524248558e-05,-0.001148896227238,-0.000187163602453928,6.38719008315858e-07,-1.90318999694535e-05,4.64980241528332e-05,5.70522708974021e-05,-0.000940235741721479
